code,URIEL,learned,distance,name,joshi,family
syc,False,False,True,Classical Syriac,,Afro-Asiatic
syi,False,False,True,Seki,,Atlantic-Congo
syk,False,False,True,Sukur,,Afro-Asiatic
syl,False,False,True,Sylheti,,Indo-European
sym,False,False,True,Maya Samo,,Mande
syn,True,False,True,Senaya,,Afro-Asiatic
syo,False,False,True,Suoy,,Austroasiatic
syr,False,False,True,Syriac,,?
sys,False,False,True,Sinyar,,Central Sudanic
syw,False,False,True,Kagate,,Sino-Tibetan
syx,False,False,True,Samay,,Atlantic-Congo
syy,False,False,True,Al-Sayyid Bedouin Sign Language,,Sign Language
sza,True,False,True,Semelai,0.0,Austroasiatic
szb,False,False,True,Ngalum,,Nuclear Trans New Guinea
szc,False,False,True,Semaq Beri,,Austroasiatic
szd,False,False,True,Seru,,Bookkeeping
sze,False,False,True,Seze,,Blue Nile Mao
szg,True,False,True,Sengele,0.0,Atlantic-Congo
szl,False,False,True,Silesian,1.0,Indo-European
szn,False,False,True,Sula,,Austronesian
szp,True,False,True,Suabo,,Inanwatan
szv,False,False,True,Isu (Fako Division),,Atlantic-Congo
szw,True,False,True,Sawai,0.0,Austronesian
taa,True,False,True,Lower Tanana,,Athabaskan-Eyak-Tlingit
tab,True,False,True,Tabassaran,0.0,Nakh-Daghestanian
tac,True,True,True,Lowland Tarahumara,,Uto-Aztecan
tad,False,False,True,Tause,,Lakes Plain
tae,True,False,True,Tariana,0.0,Arawakan
taf,True,False,True,Tapirapé,,Tupian
tag,False,False,True,Tagoi,,Rashad
tah,True,False,True,Tahitian,1.0,Austronesian
taj,True,True,True,Eastern Tamang,,Sino-Tibetan
tak,False,False,True,Tala,,Afro-Asiatic
tal,False,False,True,Tal,,Afro-Asiatic
tam,True,True,True,Tamil,3.0,Dravidian
tan,True,False,True,Tangale,0.0,Afro-Asiatic
tao,True,False,True,Yami,0.0,Austronesian
tap,True,False,True,Taabwa,,Atlantic-Congo
taq,True,True,True,Tamasheq,,Afro-Asiatic
tar,True,False,True,Central Tarahumara,,Uto-Aztecan
tas,False,False,True,Tay Boi,,Pidgin
tat,True,True,True,Tatar,1.0,Turkic
tau,False,False,True,Upper Tanana,,Athabaskan-Eyak-Tlingit
tav,True,True,True,Tatuyo,0.0,Tucanoan
taw,False,True,True,Tai,,Nuclear Trans New Guinea
tax,False,False,True,Tamki,,Afro-Asiatic
tay,True,False,True,Atayal,0.0,Austronesian
taz,False,False,True,Tocho,,Narrow Talodi
tba,True,False,True,Aikanã,,?
tbb,False,False,True,Tapeba,,Bookkeeping
tbc,True,True,True,Takia,0.0,Austronesian
tbd,True,False,True,Kaki Ae,0.0,?
tbe,False,False,True,Tanimbili,,Austronesian
tbf,False,False,True,Mandara,,Austronesian
tbg,True,True,True,North Tairora,,Nuclear Trans New Guinea
tbh,True,False,True,Thurawal,,Pama-Nyungan
tbi,True,False,True,Gaam,,Eastern Jebel
tbj,False,False,True,Tiang,,Austronesian
tbk,False,True,True,Calamian Tagbanwa,,Austronesian
tbl,True,True,True,Tboli,0.0,Austronesian
tbm,False,False,True,Tagbu,,Atlantic-Congo
tbn,False,False,True,Barro Negro Tunebo,,Chibchan
tbo,True,True,True,Tawala,0.0,Austronesian
tbp,False,False,True,Taworta,,Lakes Plain
tbr,False,False,True,Tumtum,,Kadugli-Krongo
tbs,False,False,True,Tanguat,,Lower Sepik-Ramu
tbt,False,False,True,Tembo (Kitembo),,Atlantic-Congo
tbu,True,False,True,Tubar,0.0,Uto-Aztecan
tbv,False,False,True,Tobo,,Nuclear Trans New Guinea
tbw,True,False,True,Tagbanwa,0.0,Austronesian
tbx,False,False,True,Kapin,,Austronesian
tby,True,False,True,Tabaru,0.0,North Halmahera
tbz,True,False,True,Ditammari,,Atlantic-Congo
tca,True,True,True,Ticuna,0.0,Ticuna-Yuri
tcb,True,False,True,Tanacross,0.0,Athabaskan-Eyak-Tlingit
tcc,True,True,True,Datooga,0.0,Nilotic
tcd,False,False,True,Tafi,,Atlantic-Congo
tce,False,False,True,Southern Tutchone,,Athabaskan-Eyak-Tlingit
tcf,True,False,True,Malinaltepec Me'phaa,,Otomanguean
tcg,True,False,True,Tamagario,0.0,Kayagaric
tch,False,False,True,Turks And Caicos Creole English,,Indo-European
tci,False,False,True,Wára,,Yam
tck,False,False,True,Tchitchege,,Atlantic-Congo
tcl,False,False,True,Taman (Myanmar),,Sino-Tibetan
tcm,False,False,True,Tanahmerah,,?
tcn,False,False,True,Tichurong,,Sino-Tibetan
tco,False,False,True,Taungyo,,Sino-Tibetan
tcp,False,False,True,Tawr Chin,,Sino-Tibetan
tcq,False,False,True,Kaiy,,Lakes Plain
tcs,True,True,True,Torres Strait Creole,,Indo-European
tct,False,False,True,T'en,,Tai-Kadai
tcu,False,False,True,Southeastern Tarahumara,,Uto-Aztecan
tcw,False,False,True,Tecpatlán Totonac,,Totonacan
tcx,True,False,True,Toda,0.0,Dravidian
tcy,True,False,True,Tulu,1.0,Dravidian
tcz,True,False,True,Thado Chin,,Sino-Tibetan
tda,False,False,True,Tagdal,,Songhay
tdb,False,False,True,Panchpargania,,Indo-European
tdc,False,False,True,Emberá-Tadó,,Chocoan
tdd,False,False,True,Tai Nüa,,Tai-Kadai
tde,False,False,True,Tiranige Diga Dogon,,Dogon
tdf,False,False,True,Talieng,,Austroasiatic
tdg,False,False,True,Western Tamang,,Sino-Tibetan
tdh,True,False,True,Thulung,0.0,Sino-Tibetan
tdi,False,False,True,Tomadino,,Austronesian
tdj,False,False,True,Tajio,,Austronesian
tdk,False,False,True,Tambas,,Afro-Asiatic
tdl,False,False,True,Sur,,Atlantic-Congo
tdm,False,False,True,?,,?
tdn,True,False,True,Tondano,0.0,Austronesian
tdo,False,False,True,Teme,,Atlantic-Congo
tdq,False,False,True,Tita,,Atlantic-Congo
tdr,False,False,True,Todrah,,Austroasiatic
tds,True,False,True,Doutai,0.0,Lakes Plain
tdt,False,False,True,Tetun Dili,0.0,Austronesian
tdu,False,False,True,Tempasuk Dusun,,Austronesian
tdv,False,False,True,Toro,,Atlantic-Congo
tdx,False,False,True,Tandroy-Mahafaly Malagasy,,Austronesian
tdy,False,False,True,Tadyawan,,Austronesian
tea,True,False,True,Temiar,0.0,Austroasiatic
teb,False,False,True,Tetete,,Bookkeeping
tec,False,False,True,Terik,,Nilotic
ted,True,True,True,Tepo Krumen,,Kru
tee,True,True,True,Huehuetla Tepehua,,Totonacan
tef,False,False,True,Teressa,,Austroasiatic
teg,False,False,True,Teke-Tege,,Atlantic-Congo
teh,True,False,True,Tehuelche,0.0,Chonan
tei,False,False,True,Torricelli,,Nuclear Torricelli
tek,False,False,True,Ibali Teke,,Atlantic-Congo
tel,True,False,True,Telugu,1.0,Dravidian
tem,True,False,True,Timne,,Atlantic-Congo
ten,False,False,True,Tama (Colombia),,Tucanoan
teo,True,True,True,Teso,0.0,Nilotic
tep,True,False,True,Tepecano,0.0,Uto-Aztecan
teq,True,False,True,Temein,0.0,Temeinic
ter,True,True,True,Tereno,,Arawakan
tes,False,False,True,Tengger,,Austronesian
tet,True,True,True,Tetum,1.0,Austronesian
teu,True,False,True,Soo,,Kuliak
tev,False,False,True,Teor,,Austronesian
tew,True,True,True,Tewa (USA),,Kiowa-Tanoan
tex,True,False,True,Tennet,0.0,Surmic
tey,False,False,True,Tulishi,,Kadugli-Krongo
tfi,True,False,True,Tofin Gbe,,Atlantic-Congo
tfn,True,False,True,Tanaina,0.0,Athabaskan-Eyak-Tlingit
tfo,False,False,True,Tefaro,,Geelvink Bay
tfr,True,True,True,Teribe,0.0,Chibchan
tft,True,False,True,Ternate,0.0,North Halmahera
tga,False,False,True,Sagalla,,Atlantic-Congo
tgb,False,False,True,Tobilung,,Austronesian
tgc,True,False,True,Tigak,0.0,Austronesian
tgd,False,False,True,Ciwogai,,Afro-Asiatic
tge,True,False,True,Eastern Gorkha Tamang,,Sino-Tibetan
tgf,False,False,True,Chalikha,,Sino-Tibetan
tgg,True,False,True,?,,Austronesian
tgh,False,False,True,Tobagonian Creole English,,Indo-European
tgi,False,False,True,Lawunuia,,Austronesian
tgj,False,False,True,Tagin,,Sino-Tibetan
tgk,True,True,True,Tajik,1.0,Indo-European
tgl,True,True,True,Tagalog,3.0,Austronesian
tgn,False,False,True,Tandaganon,,Austronesian
tgo,True,False,True,Sudest,0.0,Austronesian
tgp,False,True,True,Tangoa,,Austronesian
tgq,False,False,True,Tring,,Austronesian
tgr,False,False,True,Tareng,,Bookkeeping
tgs,False,False,True,Nume,,Austronesian
tgt,False,False,True,Central Tagbanwa,,Austronesian
tgu,False,False,True,Tanggu,,Lower Sepik-Ramu
tgv,False,False,True,Tingui-Boto,,Bookkeeping
tgw,False,False,True,Tagwana Senoufo,,Atlantic-Congo
tgx,False,False,True,Tagish,,Athabaskan-Eyak-Tlingit
tgy,False,False,True,Togoyo,,Atlantic-Congo
tgz,False,False,True,Tagalaka,,Pama-Nyungan
tha,True,True,True,Thai,3.0,Tai-Kadai
thc,False,False,True,Tai Hang Tong,,Bookkeeping
thd,True,False,True,Thayore,,Pama-Nyungan
the,False,False,True,Chitwania Tharu,,Indo-European
thf,True,False,True,Thangmi,0.0,Sino-Tibetan
thh,False,False,True,Northern Tarahumara,,Uto-Aztecan
thi,False,False,True,Tai Long,,Tai-Kadai
thk,False,False,True,Tharaka,,Atlantic-Congo
thl,False,False,True,Dangaura Tharu,,Indo-European
thm,False,False,True,Aheu,,Austroasiatic
thn,False,False,True,Thachanadan,,Dravidian
thp,True,False,True,Thompson,0.0,Salishan
thq,False,False,True,Kochila Tharu,,Indo-European
thr,False,False,True,Rana Tharu,,Indo-European
ths,True,False,True,Thakali,0.0,Sino-Tibetan
tht,False,False,True,Tahltan,,Athabaskan-Eyak-Tlingit
thu,False,False,True,Thuri,,Nilotic
thv,True,False,True,Tahaggart Tamahaq,,Afro-Asiatic
thw,False,False,True,Thudam,,Bookkeeping
thx,False,False,True,?,,Bookkeeping
thy,False,False,True,Tha,,Atlantic-Congo
thz,False,False,True,Tayart Tamajeq,,Afro-Asiatic
tia,False,False,True,Tidikelt Tamazight,,Afro-Asiatic
tic,False,False,True,Tira,,Heibanic
tid,False,False,True,Tidong,,Austronesian
tie,False,False,True,?,,Bookkeeping
tif,True,True,True,Tifal,0.0,Nuclear Trans New Guinea
tig,True,False,True,Tigre,,Afro-Asiatic
tih,True,True,True,Timugon Murut,,Austronesian
tii,False,False,True,Tiene,,Atlantic-Congo
tij,False,False,True,Tilung,,Sino-Tibetan
tik,True,False,True,Tikar,0.0,Atlantic-Congo
til,True,False,True,Tillamook,0.0,Salishan
tim,False,True,True,Timbe,,Nuclear Trans New Guinea
tin,True,False,True,Tindi,0.0,Nakh-Daghestanian
tio,True,False,True,Teop,0.0,Austronesian
tip,False,False,True,Trimuris,,Greater Kwerba
tiq,False,False,True,Tiéfo,,Atlantic-Congo
tir,True,False,True,Tigrinya,2.0,Afro-Asiatic
tis,False,False,True,Masadiit Itneg,,Austronesian
tit,True,False,True,Tinigua,,?
tiu,False,False,True,Adasen,,Austronesian
tiv,True,False,True,Tiv,0.0,Atlantic-Congo
tiw,True,False,True,Tiwi,0.0,?
tix,True,False,True,Southern Tiwa,,Kiowa-Tanoan
tiy,True,True,True,Tiruray,0.0,Austronesian
tiz,False,False,True,Tai Hongjin,,Tai-Kadai
tja,False,False,True,Tajuasohn,,Kru
tjg,False,False,True,Tunjung,,Austronesian
tji,False,False,True,Northern Tujia,,Sino-Tibetan
tjl,False,False,True,Tai Laing,,Tai-Kadai
tjm,True,False,True,Timucua,0.0,?
tjn,False,False,True,Tonjon,,Mande
tjo,False,False,True,Temacine Tamazight,,Afro-Asiatic
tjs,False,False,True,Southern Tujia,,Sino-Tibetan
tju,False,False,True,Tjurruru,,Pama-Nyungan
tjw,False,False,True,Djabwurrung,,Pama-Nyungan
tka,False,False,True,Truká,,Unattested
tkb,False,False,True,Buksa,,Indo-European
tkd,False,False,True,Tukudede,,Austronesian
tke,False,True,True,Takwane,,Atlantic-Congo
tkf,False,False,True,Tukumanféd,,Unattested
tkg,False,False,True,Tesaka Malagasy,,Austronesian
tkk,False,False,True,?,,Bookkeeping
tkl,True,False,True,Tokelau,,Austronesian
tkm,True,False,True,Takelma,0.0,?
tkn,False,False,True,Toku-No-Shima,,Japonic
tkp,False,False,True,Tikopia,,Austronesian
tkq,False,False,True,Tee,,Atlantic-Congo
tkr,True,False,True,Tsakhur,0.0,Nakh-Daghestanian
tks,True,False,True,Takestani,,Indo-European
tkt,False,False,True,Kathoriya Tharu,,Indo-European
tku,False,True,True,Upper Necaxa Totonac,,Totonacan
tkv,False,False,True,Mur Pano,,Austronesian
tkw,True,False,True,Teanu,,Austronesian
tkx,False,False,True,Tangko,,Nuclear Trans New Guinea
tkz,False,False,True,Takua,,Austroasiatic
tla,False,False,True,Southwestern Tepehuan,,Uto-Aztecan
tlb,True,False,True,Tobelo,0.0,North Halmahera
tlc,True,False,True,Yecuatla Totonac,,Totonacan
tld,True,False,True,Talaud,0.0,Austronesian
tlf,True,True,True,Telefol,0.0,Nuclear Trans New Guinea
tlg,False,False,True,Tofanma,,Namla-Tofanma
tlh,False,False,True,Klingon,,Artificial Language
tli,True,False,True,Tlingit,0.0,Athabaskan-Eyak-Tlingit
tlj,True,False,True,Talinga-Bwisi,,Atlantic-Congo
tlk,False,False,True,Taloki,,Austronesian
tll,True,False,True,Tetela,0.0,Atlantic-Congo
tlm,False,False,True,Tolomako,,Austronesian
tln,False,False,True,Talondo',,Austronesian
tlo,True,False,True,Talodi,,Narrow Talodi
tlp,False,False,True,Filomena Mata-Coahuitlán Totonac,,Totonacan
tlq,False,False,True,Tai Loi,,Austroasiatic
tlr,False,False,True,Talise,,Austronesian
tls,False,False,True,Tambotalo,,Austronesian
tlt,False,False,True,Teluti,,Austronesian
tlu,False,False,True,Tulehu,,Austronesian
tlv,False,False,True,Taliabu,,Austronesian
tlw,False,False,True,?,,Bookkeeping
tlx,False,False,True,Khehek,,Austronesian
tly,True,False,True,Talysh,0.0,Indo-European
tlz,False,False,True,?,,Bookkeeping
tma,True,False,True,Tama (Chad),,Tamaic
tmb,False,False,True,Katbol,,Austronesian
tmc,True,False,True,Tumak,0.0,Afro-Asiatic
tmd,True,True,True,Haruai,0.0,Piawi
tme,False,False,True,Tremembé,,Unattested
tmf,False,False,True,Toba-Maskoy,,Lengua-Mascoy
tmg,False,False,True,Ternateño,,Indo-European
tmh,False,False,True,Tamashek,0.0,Afro-Asiatic
tmi,False,False,True,Tutuba,,Austronesian
tmj,False,False,True,Samarokena,,Greater Kwerba
tmk,False,False,True,Northwestern Tamang,,Bookkeeping
tml,True,False,True,Tamnim Citak,,Nuclear Trans New Guinea
tmm,False,False,True,Tai Thanh,,Tai-Kadai
tmn,False,False,True,Taman (Indonesia),,Austronesian
tmo,False,False,True,Temoq,,Austroasiatic
tmp,False,False,True,Tai Mène,,Tai-Kadai
tmq,True,False,True,Tumleo,0.0,Austronesian
tmr,False,False,True,Jewish Babylonian Aramaic (ca. 200-1200 CE),,Afro-Asiatic
tms,True,False,True,Tima,0.0,Katla-Tima
tmt,False,False,True,Tasmate,,Austronesian
tmu,True,False,True,Iau,0.0,Lakes Plain
tmv,False,False,True,Tembo (Motembo),,Atlantic-Congo
tmw,False,False,True,Temuan,,Austronesian
tmy,False,False,True,Tami,,Austronesian
tmz,False,False,True,Tamanaku,,Cariban
tna,True,True,True,Tacana,0.0,Pano-Tacanan
tnb,False,False,True,Western Tunebo,,Chibchan
tnc,True,True,True,Tanimuca-Retuarã,,Tucanoan
tnd,True,False,True,Angosturas Tunebo,,Chibchan
tne,False,False,True,Tinoc Kallahan,,Austronesian
tnf,False,False,True,?,,Bookkeeping
tng,False,False,True,Tobanga,,Afro-Asiatic
tnh,False,False,True,Maiani,,Nuclear Trans New Guinea
tni,False,False,True,Tandia,,Austronesian
tnk,True,True,True,Kwamera,0.0,Austronesian
tnl,True,False,True,Lenakel,0.0,Austronesian
tnm,True,False,True,Tabla,0.0,Sentanic
tnn,False,True,True,North Tanna,,Austronesian
tno,False,False,True,Toromono,,Pano-Tacanan
tnp,False,True,True,Whitesands,,Austronesian
tnq,False,False,True,Taino,,Arawakan
tnr,False,False,True,Ménik,,Atlantic-Congo
tns,False,False,True,Tenis,,Austronesian
tnt,True,False,True,Tontemboan,0.0,Austronesian
tnu,False,False,True,Tay Khang,,Tai-Kadai
tnv,False,False,True,Tangchangya,,Indo-European
tnw,False,False,True,Tonsawang,,Austronesian
tnx,False,False,True,Tanema,,Austronesian
tny,False,False,True,Tongwe,,Atlantic-Congo
tnz,False,False,True,Tonga (Thailand),,Austroasiatic
tob,True,True,True,Toba,0.0,Guaicuruan
toc,False,True,True,Coyutla Totonac,,Totonacan
tod,False,True,True,Toma,,Mande
toe,False,False,True,Tomedes,,Bookkeeping
tof,False,False,True,Gizrra,,Eastern Trans-Fly
tog,False,False,True,Tonga (Nyasa),,Atlantic-Congo
toh,False,False,True,Gitonga,,Atlantic-Congo
toi,True,True,True,Tonga (Zambia),,Atlantic-Congo
toj,True,True,True,Tojolabal,0.0,Mayan
tol,True,False,True,Tolowa,,Athabaskan-Eyak-Tlingit
tom,False,False,True,Tombulu,,Austronesian
ton,True,True,True,Tonga (Tonga Islands),,Austronesian
too,True,True,True,Xicotepec De Juárez Totonac,,Totonacan
top,True,True,True,Papantla Totonac,,Totonacan
toq,True,False,True,Toposa,,Nilotic
tor,False,False,True,Togbo-Vara Banda,,Atlantic-Congo
tos,True,True,True,Highland Totonac,,Totonacan
tou,False,False,True,Tho,,Austroasiatic
tov,False,False,True,Upper Taromi,,Indo-European
tow,True,False,True,Jemez,0.0,Kiowa-Tanoan
tox,False,False,True,Tobian,,Austronesian
toy,False,False,True,Topoiyo,,Austronesian
toz,False,False,True,To,,Atlantic-Congo
tpa,False,True,True,Taupota,,Austronesian
tpc,False,False,True,Azoyú Me'phaa,,Otomanguean
tpe,False,False,True,Tippera,,Sino-Tibetan
tpf,False,False,True,Tarpia,,Austronesian
tpg,False,False,True,Kula,,Timor-Alor-Pantar
tpi,True,False,True,Tok Pisin,1.0,Indo-European
tpj,True,False,True,Tapieté,0.0,Tupian
tpk,False,False,True,Tupinikin,,Tupian
tpl,False,False,True,Tlacoapa Me'phaa,,Otomanguean
tpm,True,False,True,Tampulma,0.0,Atlantic-Congo
tpn,True,False,True,Tupinambá,,Tupian
tpo,False,False,True,Tai Pao,,Tai-Kadai
tpp,False,True,True,Pisaflores Tepehua,,Totonacan
tpq,True,False,True,Tukpa,,Sino-Tibetan
tpr,True,False,True,Tuparí,,Tupian
tpt,True,True,True,Tlachichilco Tepehua,,Totonacan
tpu,False,False,True,Tampuan,,Austroasiatic
tpv,False,False,True,Tanapag,,Austronesian
tpw,False,False,True,Tupí,,Tupian
tpx,True,False,True,Acatepec Me'phaa,,Otomanguean
tpy,True,False,True,Trumai,0.0,?
tpz,False,True,True,Tinputz,,Austronesian
tqb,True,False,True,Tembé,,Tupian
tql,False,False,True,Lehali,,Austronesian
tqm,False,False,True,Turumsa,,Doso-Turumsa
tqn,False,False,True,Tenino,,Sahaptian
tqo,True,False,True,Toaripi,0.0,Eleman
tqp,False,False,True,Tomoip,,Austronesian
tqq,False,False,True,Tunni,,Afro-Asiatic
tqr,False,False,True,Torona,,Narrow Talodi
tqt,False,False,True,Western Totonac,,Totonacan
tqu,False,False,True,Touo,,?
tqw,True,False,True,Tonkawa,0.0,?
tra,False,False,True,Tirahi,,Indo-European
trb,False,False,True,Terebu,,Austronesian
trc,True,True,True,Copala Triqui,,Otomanguean
trd,False,False,True,Turi,,Austroasiatic
tre,False,False,True,East Tarangan,,Austronesian
trf,False,False,True,Trinidadian Creole English,,Indo-European
trg,True,False,True,Lishán Didán,,Afro-Asiatic
trh,False,False,True,Turaka,,Dagan
tri,True,False,True,Trió,,Cariban
trj,False,False,True,Toram,,Afro-Asiatic
trl,False,False,True,Traveller Scottish,,Unclassifiable
trm,False,False,True,Tregami,,Indo-European
trn,True,False,True,Trinitario,,Arawakan
tro,True,False,True,Tarao Naga,,Sino-Tibetan
trp,True,True,True,Kok Borok,,Sino-Tibetan
trq,False,False,True,San Martín Itunyoso Triqui,,Otomanguean
trr,True,False,True,Taushiro,0.0,?
trs,True,False,True,Chicahuaxtla Triqui,,Otomanguean
trt,False,False,True,Tunggare,,Geelvink Bay
tru,False,False,True,Turoyo,,Afro-Asiatic
trv,True,False,True,Taroko,,Austronesian
trw,True,False,True,Torwali,0.0,Indo-European
trx,False,False,True,Tringgus-Sembaan Bidayuh,,Austronesian
try,False,False,True,Turung,,Tai-Kadai
trz,False,False,True,Torá,,Chapacuran
tsa,False,False,True,Tsaangi,,Atlantic-Congo
tsb,False,False,True,Tsamai,,Afro-Asiatic
tsc,False,False,True,Tswa,,Atlantic-Congo
tsd,False,False,True,Tsakonian,,Indo-European
tse,False,False,True,Tunisian Sign Language,,Sign Language
tsf,False,False,True,?,,Bookkeeping
tsg,True,True,True,Tausug,0.0,Austronesian
tsh,False,False,True,Tsuvan,,Afro-Asiatic
tsi,True,False,True,Tsimshian,0.0,Tsimshian
tsj,True,False,True,Tshangla,0.0,Sino-Tibetan
tsk,False,False,True,Tseku,,Sino-Tibetan
tsl,False,False,True,Ts'ün-Lao,,Tai-Kadai
tsm,True,False,True,Turkish Sign Language,,Sign Language
tsn,True,True,True,Tswana,2.0,Atlantic-Congo
tso,True,True,True,Tsonga,1.0,Atlantic-Congo
tsp,True,False,True,Northern Toussian,,Atlantic-Congo
tsq,True,False,True,Thai Sign Language,0.0,Sign Language
tsr,False,False,True,Akei,,Austronesian
tss,True,False,True,Taiwan Sign Language,,Sign Language
tst,False,False,True,Tondi Songway Kiini,,Songhay
tsu,True,False,True,Tsou,0.0,Austronesian
tsv,True,False,True,Tsogo,0.0,Atlantic-Congo
tsw,False,True,True,Tsishingini,,Atlantic-Congo
tsx,False,False,True,Mubami,,Anim
tsy,False,False,True,Tebul Sign Language,,Sign Language
tsz,True,True,True,Purepecha,,Tarascan
tta,True,False,True,Tutelo,0.0,Siouan
ttb,False,False,True,Gaa,,Atlantic-Congo
ttc,True,True,True,Tektiteko,,Mayan
ttd,False,False,True,Tauade,,?
tte,False,True,True,Bwanabwana,,Austronesian
ttf,False,False,True,Tuotomb,,Atlantic-Congo
ttg,False,False,True,Tutong,,Austronesian
tth,False,False,True,Upper Ta'oih,,Austroasiatic
tti,True,False,True,Tobati,0.0,Austronesian
ttj,False,False,True,Tooro,,Atlantic-Congo
ttk,False,False,True,Totoro,,Barbacoan
ttl,False,False,True,Totela,,Atlantic-Congo
ttm,True,False,True,Northern Tutchone,,Athabaskan-Eyak-Tlingit
